?primaryID	?secondaryID
Q18055452	Q1427099
Q18058431	Q5629779
Q18058942	Q5514359
Q18059362	Q4650757
Q18067729	Q20767039
Q18068096	Q15997237
Q18048020	Q5322497
Q18048099	Q5635609
Q18048101	Q15996759
Q18048145	Q6332451
Q18048154	Q15996629
Q18048435	Q5635294
Q18048543	Q4836192
Q18048583	Q8063186
Q18048600	Q6718425
Q18048644	Q5512734
Q18247886	Q4654892
Q18247944	Q4835184
Q18057410	Q7392643
Q18057766	Q1426351
Q18057953	Q4653362
Q18058346	Q5204432
Q18065979	Q8063008
Q18060359	Q15997069
Q18301055	Q5323874
Q18298805	Q15996774
Q20767290	Q6330495
Q20768610	Q16928496
Q20771662	Q15997241
Q20776264	Q6330504
Q20749807	Q5204829
Q20969990	Q7388162
Q20970080	Q281672
Q20970086	Q6459469
Q20970132	Q8046190
Q20970133	Q352402
Q20970198	Q5513749
Q20970201	Q5014888
Q22001398	Q6718317
Q17915116	Q5206950
Q5014970	Q18022333
Q18022256	Q5014951
Q18032037	Q423080
Q20762342	Q20764457
Q17831820	Q4653704
Q17832193	Q4654032
Q17832203	Q4654121
Q17832252	Q4654297
Q17832834	Q7276379
Q17833009	Q4654798
Q17833076	Q4654802
Q17833123	Q5427392
Q17833244	Q4654808
Q17833432	Q4654812
Q17833958	Q4654820
Q17834860	Q4654838
Q17835285	Q15996568
Q17836807	Q1492302
Q17847640	Q2805278
Q17847759	Q4835229
Q17848256	Q5010176
Q17849815	Q3087851
Q17853672	Q1443969
Q17854511	Q5008486
Q17854673	Q5054721
Q17855525	Q5023051
Q17855756	Q5008661
Q17855833	Q5008762
Q17855994	Q7277985
Q17856072	Q5009185
Q17856839	Q5009653
Q17858168	Q951517
Q17859483	Q1421500
Q17859694	Q4035584
Q17859703	Q5009839
Q17859798	Q4044801
Q17859927	Q5009927
Q17859961	Q5009929
Q17860136	Q5009932
Q17860729	Q5010000
Q17860819	Q907232
Q17861559	Q5010186
Q17861841	Q5011180
Q17861931	Q25401990
Q17862021	Q4498248
Q17862022	Q4498250
Q17862147	Q5012768
Q17907805	Q5009690
Q17907831	Q15997041
Q17908096	Q5013330
Q17908363	Q5013333
Q17909058	Q5013553
Q17909141	Q5012708
Q17909779	Q5013883
Q17909782	Q5013884
Q17909834	Q5628944
Q17911015	Q5014380
Q17911158	Q6954485
Q17911226	Q5014523
Q17911666	Q5014952
Q17912232	Q5014946
Q17912945	Q5204388
Q17913504	Q4652192
Q17913901	Q5204711
Q17913942	Q5204806
Q17914007	Q5319471
Q17914012	Q426155
Q17914015	Q1626437
Q17914050	Q5287184
Q17914176	Q5205925
Q17914739	Q4653772
Q18051905	Q7949236
Q18052026	Q7390082
Q18052209	Q7670215
Q18052377	Q16252663
Q18052438	Q21152019
Q18053084	Q7118178
Q18053145	Q5014990
Q18053168	Q15996556
Q18053178	Q4652989
Q18053184	Q7392642
Q17915072	Q15996616
Q17915099	Q5206319
Q17915101	Q5206320
Q17915103	Q5206321
Q17915107	Q5206385
Q17915689	Q7388204
Q17916047	Q6458351
Q17916059	Q5322991
Q17916065	Q5322993
Q17916090	Q5323187
Q17916091	Q5323191
Q17916097	Q5010249
Q17916110	Q5323265
Q17916200	Q5323266
Q17916814	Q5323676
Q17916939	Q5323863
Q17916974	Q5323867
Q17917579	Q5324057
Q17917609	Q5324088
Q17917658	Q5324608
Q17917730	Q5324718
Q17927050	Q5424289
Q17927053	Q5424291
Q17927471	Q5424417
Q17927589	Q5424506
Q17927618	Q5424647
Q17927803	Q5424737
Q17927813	Q5424767
Q17927866	Q5425376
Q17927902	Q5425465
Q17928448	Q5426012
Q17928666	Q5426941
Q17928794	Q424016
Q17928815	Q17157144
Q17930633	Q48971727
Q18021049	Q5038043
Q18021153	Q5198276
Q18022229	Q4505945
Q18022970	Q5259530
Q18024818	Q5507036
Q18025002	Q5512763
Q18025082	Q5512778
Q18025122	Q5512782
Q18025166	Q5512787
Q18025646	Q4835861
Q18025734	Q5513086
Q18025755	Q5513160
Q18025996	Q5513548
Q18026007	Q5513549
Q18026135	Q1152820
Q18026144	Q5513615
Q18026228	Q5513925
Q18026230	Q5513924
Q18026249	Q5513943
Q18026262	Q5513958
Q18026372	Q5514246
Q18026395	Q5514255
Q18026407	Q5514260
Q18026437	Q5514481
Q18039889	Q7390158
Q18039910	Q5420682
Q18039916	Q5420681
Q18039921	Q7277654
Q18039934	Q5424363
Q18039951	Q4816877
Q18039960	Q6954954
Q18039965	Q4653317
Q18039975	Q15996601
Q18040003	Q7670086
Q18040025	Q15996869
Q18040031	Q7277208
Q18040051	Q5635295
Q18040066	Q7671998
Q18040070	Q7119631
Q18040083	Q5973063
Q18040102	Q5513659
Q18040107	Q7119361
Q18040139	Q5012725
Q18040172	Q5008168
Q18040174	Q5014969
Q18040231	Q5427451
Q18040241	Q5635452
Q18040255	Q5008105
Q18040262	Q7953605
Q18040262	Q16623408
Q18040294	Q5971131
Q18040309	Q6458696
Q18040322	Q7120993
Q18040341	Q5011225
Q18040351	Q5324493
Q18040365	Q7670702
Q18040469	Q16960577
Q18040474	Q7120118
Q18040491	Q15997277
Q18040502	Q4654074
Q18040523	Q5323364
Q18040529	Q5008515
Q18040540	Q7389803
Q18040552	Q5013904
Q18040615	Q8063065
Q18040616	Q6459836
Q18040619	Q6955619
Q18040700	Q5425486
Q18040714	Q5012707
Q18040995	Q5205702
Q18040998	Q2880943
Q18041031	Q7670976
Q18041046	Q7120365
Q18041056	Q4651013
Q18041062	Q5420683
Q18041068	Q5009474
Q18041117	Q7864636
Q18050462	Q18391735
Q18050669	Q6717301
Q18050685	Q7907452
Q18050740	Q1571577
Q18050744	Q1427835
Q18050770	Q5514196
Q18050786	Q18390598
Q18050826	Q7388150
Q18050829	Q5204809
Q18050994	Q7392875
Q18051030	Q5204817
Q18051054	Q7275035
Q18051077	Q1426629
Q18051124	Q15997289
Q18051355	Q15996746
Q18051407	Q7118195
Q18051425	Q6955137
Q18051453	Q18359322
Q18051824	Q4654860
Q18051833	Q21152008
Q18051855	Q15996572
Q18051885	Q5324700
Q18037305	Q7670717
Q18037368	Q6457660
Q18037387	Q15996976
Q18037387	Q109312858
Q18037546	Q5009131
Q18037631	Q7119433
Q18037667	Q8063187
Q18037694	Q5424677
Q18037706	Q7671953
Q18037708	Q7388634
Q18037709	Q4654956
Q18037755	Q5204921
Q18037763	Q4836389
Q18037779	Q7277221
Q18037781	Q21152040
Q18037788	Q4651749
Q18037864	Q6901813
Q18037868	Q8063318
Q18037890	Q5011081
Q18037900	Q7390962
Q18037913	Q7389742
Q18037957	Q4653385
Q18037983	Q5204777
Q18038062	Q6332770
Q18038118	Q7121212
Q18038140	Q6952562
Q18038158	Q1427089
Q18038162	Q5513759
Q18038190	Q15996734
Q18038197	Q7119613
Q18038211	Q7907449
Q18038213	Q56328674
Q18038239	Q5635992
Q18038260	Q7119617
Q18038291	Q1522681
Q18038333	Q1522380
Q18038363	Q1521318
Q18038374	Q6955591
Q18038378	Q7277585
Q18038523	Q5629050
Q18038533	Q7389573
Q18038553	Q6953950
Q18038653	Q7391113
Q18038686	Q7388604
Q18038697	Q7390329
Q18038722	Q7389824
Q18038735	Q5011220
Q18038745	Q7118528
Q18038755	Q7392853
Q18038765	Q7118831
Q18038783	Q7670906
Q18038795	Q5014519
Q18038796	Q7275052
Q18038801	Q7394766
Q18026478	Q7275790
Q18026512	Q5514463
Q18026524	Q5514465
Q18026583	Q5514628
Q18026588	Q5514631
Q18026619	Q5514685
Q18026660	Q5514695
Q18026662	Q5514697
Q18026700	Q5515090
Q18026722	Q5515095
Q18026724	Q15996654
Q18026887	Q5629535
Q18026914	Q5629964
Q18026924	Q5630137
Q18026950	Q5630159
Q18027071	Q5635330
Q18027099	Q5635341
Q18027127	Q5635502
Q18027127	Q109312851
Q18027172	Q5635517
Q18027185	Q5635523
Q18027188	Q5635524
Q18027193	Q5635518
Q18027284	Q5635786
Q18027332	Q5205695
Q18027343	Q5635981
Q18027359	Q5635989
Q18027364	Q5635990
Q18027382	Q5635976
Q18027461	Q7699502
Q18027500	Q5969911
Q18027570	Q5970676
Q18027578	Q5970701
Q18027584	Q5970708
Q18027605	Q5970819
Q18027619	Q5970806
Q18027625	Q15996677
Q18027702	Q5970998
Q18027705	Q5971001
Q18027802	Q5971045
Q18027822	Q5971733
Q18027847	Q423609
Q18027875	Q6046976
Q18027896	Q15996689
Q18027958	Q5972431
Q18028025	Q4201958
Q18028065	Q5974884
Q18028096	Q6109134
Q18028118	Q6327003
Q18028126	Q6327010
Q18028193	Q6327078
Q18028231	Q16252464
Q18028263	Q6330668
Q18028313	Q6332985
Q18028356	Q6335717
Q18028371	Q6393606
Q18028386	Q6337159
Q18028396	Q6393605
Q18028444	Q6481995
Q18028468	Q4042414
Q18028512	Q6457589
Q18028529	Q6457781
Q18028542	Q6457785
Q18028548	Q6705419
Q18028557	Q6458652
Q18028633	Q6459631
Q18028662	Q6459840
Q18028673	Q6457503
Q18028686	Q6708286
Q18028695	Q15996770
Q18039538	Q5426573
Q18039545	Q5306821
Q18039597	Q5013117
Q18039611	Q7389124
Q18039617	Q7669263
Q18039631	Q7275064
Q18039632	Q7864678
Q18039651	Q6953059
Q18039666	Q7670126
Q18039691	Q4052110
Q18039707	Q5514211
Q18039744	Q3547641
Q18039759	Q5513661
Q18039767	Q7390149
Q18039773	Q7392156
Q18039801	Q8063184
Q18039802	Q65069154
Q18039839	Q7119855
Q18039862	Q7669369
Q18039863	Q11071384
Q18039868	Q7669362
Q18039869	Q7669360
Q18039872	Q7671283
Q18056377	Q5514228
Q18056510	Q6337201
Q18056613	Q18358870
Q18056629	Q15997161
Q18056757	Q1425696
Q18056808	Q1520783
Q18056816	Q1521370
Q18053318	Q17081296
Q18053344	Q1521202
Q18053453	Q15996626
Q18053562	Q5514297
Q18053585	Q7201779
Q18053585	Q7390832
Q18053705	Q6716850
Q18053706	Q5424373
Q18053764	Q1520420
Q18053772	Q16252106
Q18053791	Q4652978
Q18053812	Q1426637
Q18053821	Q4835193
Q18053882	Q6953461
Q18053892	Q108428210
Q18053912	Q7669378
Q18053913	Q7669381
Q18054019	Q15996697
Q18054029	Q1521961
Q18054065	Q1426341
Q18054068	Q5628780
Q18055474	Q1522012
Q18055475	Q1521821
Q18055542	Q1521669
Q18055556	Q1571589
Q18055669	Q1426368
Q18055686	Q7265534
Q18055691	Q15996728
Q18055712	Q18379668
Q18055799	Q5513557
Q18055840	Q5008303
Q18055849	Q5629088
Q18056075	Q6953359
Q248215	Q17914039
Q390543	Q18023174
Q416426	Q5770509
Q416426	Q18021945
Q416426	Q18363299
Q718087	Q18016441
Q1521230	Q18049797
Q1521757	Q18046951
Q2500416	Q18049193
Q2839444	Q18016433
Q4032933	Q18016425
Q4032933	Q20727401
Q4353754	Q18016423
Q4457315	Q2005133
Q4457315	Q18030913
Q4650049	Q17708642
Q4652321	Q18045687
Q4654841	Q18053616
Q4654985	Q17836267
Q4864556	Q18032107
Q4913663	Q6410711
Q4913663	Q18028327
Q4955260	Q18016455
Q5007698	Q18042587
Q5009835	Q17859696
Q5013316	Q18047047
Q5014533	Q17911270
Q5048388	Q18022020
Q5052493	Q18022202
Q5104298	Q18021131
Q5145886	Q18021612
Q5145893	Q18021634
Q5145896	Q18021645
Q5145898	Q18021667
Q5171589	Q18021253
Q5191428	Q18021883
Q5324472	Q17917641
Q5381411	Q18023777
Q5401842	Q18023681
Q5425472	Q18033457
Q5425475	Q18038223
Q5573601	Q18024012
Q5573603	Q18024116
Q6336741	Q17856230
Q6594341	Q18026544
Q6716210	Q18057618
Q18054208	Q6955076
Q18054234	Q5009465
Q18054257	Q15997146
Q18054336	Q5629993
Q18054341	Q1521158
Q18041132	Q5204733
Q18041206	Q7277649
Q18041257	Q7705980
Q18041266	Q5424374
Q18041267	Q7671407
Q18041271	Q5206842
Q18041318	Q15997023
Q18041321	Q7391894
Q18041368	Q15997264
Q18041385	Q15996755
Q18041409	Q7390877
Q18041435	Q4834597
Q18041475	Q21152102
Q18041508	Q5007474
Q18041519	Q21152088
Q18041528	Q7863711
Q18041547	Q4654833
Q18041551	Q15997156
Q18041561	Q7390902
Q18041585	Q15996550
Q18041588	Q5323315
Q18041593	Q15997275
Q18041608	Q15997209
Q18041638	Q7118428
Q18041646	Q15996781
Q18041652	Q4653813
Q18041684	Q7863819
Q18041697	Q8046093
Q18041765	Q4651685
Q18041829	Q5011363
Q18041831	Q2805234
Q18041837	Q5204727
Q18041837	Q97377492
Q18041840	Q4650538
Q18041849	Q18356965
Q18041856	Q1649918
Q18041857	Q6332772
Q18041869	Q7394623
Q18041897	Q6330636
Q18041912	Q7119988
Q18041941	Q7120425
Q7120022	Q18045775
Q7120266	Q18061999
Q7120423	Q18038123
Q7247879	Q18030447
Q7322419	Q18031285
Q7669574	Q18042868
Q7955464	Q18032374
Q11788286	Q18032290
Q11868650	Q7392526
Q11868650	Q18046471
Q11931131	Q6481988
Q11931131	Q18054274
Q12430547	Q18045721
Q13033724	Q6716829
Q13033724	Q18029188
Q14851781	Q10494694
Q14862873	Q12826163
Q14863330	Q18020340
Q14863991	Q18022445
Q14864006	Q20571624
Q14883437	Q18029680
Q18030532	Q7389835
Q18030533	Q15997128
Q18030546	Q7119380
Q18030570	Q7119521
Q18030577	Q7119577
Q18030580	Q7119601
Q18030586	Q6055399
Q18030586	Q7119607
Q18030594	Q5427391
Q18030607	Q7119694
Q18030661	Q7119993
Q18030664	Q7120049
Q18030665	Q7120052
Q18030671	Q7120057
Q18030681	Q7120101
Q18030682	Q7166539
Q18030700	Q7120130
Q18030714	Q7120162
Q18030719	Q7120163
Q18030725	Q7120173
Q18030743	Q7120251
Q18030746	Q7120264
Q18030749	Q7120289
Q18030758	Q7120324
Q18030763	Q7119507
Q18030770	Q7120336
Q18030795	Q6714345
Q18030802	Q5205707
Q18030829	Q6332778
Q18030844	Q7120643
Q18030852	Q7120690
Q18030853	Q7120692
Q18030857	Q7120696
Q18030863	Q7120702
Q18030866	Q7120695
Q18030874	Q7120712
Q18030880	Q7120723
Q18061346	Q5204049
Q18028698	Q6460151
Q18028763	Q6714451
Q18028769	Q6720272
Q18028795	Q6714169
Q18028841	Q6714288
Q18028877	Q11764809
Q18028902	Q6714557
Q18028904	Q6714610
Q18028923	Q6811445
Q18028964	Q4650979
Q18029024	Q6714366
Q18029032	Q6715395
Q18029035	Q15996792
Q18029053	Q6715552
Q18029091	Q5014524
Q18029123	Q6715965
Q18029196	Q1280182
Q18029222	Q6716819
Q18029263	Q6717310
Q18029412	Q5011893
Q18029412	Q9670498
Q18029511	Q6718308
Q18029551	Q3841555
Q18029559	Q6718323
Q18029562	Q6718322
Q18029577	Q6589624
Q18029579	Q1371034
Q18029587	Q9305142
Q18029730	Q6720344
Q18029739	Q6720356
Q18029758	Q6720364
Q18029766	Q6720372
Q18029805	Q6720400
Q18029839	Q15996864
Q18029923	Q15996883
Q18054991	Q7669149
Q18055194	Q4044961
Q18055240	Q1521923
Q14905674	Q17913223
Q14907561	Q3714070
Q14908096	Q17917332
Q14908148	Q18023476
Q14908245	Q7646054
Q14911708	Q18029150
Q14911781	Q4073287
Q18031608	Q7576789
Q18031622	Q15997162
Q18031655	Q7392143
Q18031658	Q7392145
Q18031661	Q15997242
Q18031675	Q7392623
Q18031679	Q7392651
Q18031715	Q7392848
Q18031724	Q7392993
Q18031735	Q7393093
Q18031736	Q7393094
Q18031767	Q7394978
Q18031793	Q7395041
Q18031795	Q7395043
Q18031817	Q7673859
Q18031822	Q7669237
Q18031823	Q7669259
Q18031841	Q7669342
Q18031868	Q1522265
Q18031881	Q6716687
Q18031885	Q7667903
Q18031889	Q7671233
Q18031909	Q7669943
Q18031926	Q5206873
Q18031947	Q7697808
Q18031947	Q31189768
Q18031957	Q7670090
Q18031982	Q7669706
Q18031988	Q7670292
Q18031992	Q7670344
Q18032001	Q7799625
Q18032010	Q7670598
Q18032024	Q15997212
Q18032043	Q7671583
Q18061695	Q21152090
Q18062568	Q5323053
Q18032050	Q7670893
Q18032053	Q7670900
Q18032080	Q7671167
Q18032082	Q7671169
Q18032086	Q7671185
Q18032106	Q5009726
Q18032176	Q7671453
Q18032205	Q7671601
Q18032217	Q7671924
Q18032227	Q7672014
Q18032252	Q15997244
Q18032283	Q7864642
Q18032291	Q373573
Q18032292	Q6658204
Q18032369	Q7953607
Q18032378	Q4021263
Q18032385	Q731362
Q18032391	Q4053334
Q18032407	Q8046084
Q18032413	Q8063049
Q18032430	Q8063161
Q18032434	Q8063156
Q18032602	Q8063256
Q18032613	Q1976759
Q18032617	Q5014072
Q18032619	Q5324609
Q18032622	Q6955035
Q18032629	Q5513039
Q18032657	Q7394619
Q18032685	Q6718431
Q18032688	Q7394611
Q18046180	Q5009894
Q18046260	Q7391120
Q18046261	Q15997261
Q18046274	Q6714303
Q18046389	Q16252660
Q18046396	Q8042260
Q18046438	Q5008449
Q18046675	Q7671373
Q18046717	Q7865030
Q18046719	Q5205708
Q18046746	Q7670709
Q18046761	Q7671574
Q18046818	Q7669356
Q18046843	Q5012787
Q18046934	Q1426386
Q18046946	Q1522056
Q18046988	Q1521849
Q18046995	Q1427145
Q18046997	Q1427117
Q18047028	Q8045901
Q18047031	Q16252493
Q18047034	Q6459015
Q18047040	Q5012786
Q18047059	Q6954348
Q18047146	Q5424780
Q18047150	Q7389933
Q18047157	Q7119735
Q18056975	Q1521789
Q18057027	Q1520436
Q18057103	Q1425713
Q18057347	Q1571239
Q18057352	Q1521383
Q18029946	Q6953343
Q18029956	Q6953339
Q18029959	Q6953349
Q18030020	Q6953459
Q18030039	Q6953473
Q18030068	Q6953670
Q18030093	Q6953695
Q18030113	Q15997219
Q18030116	Q15996908
Q18030118	Q15996911
Q18030180	Q5013160
Q18030191	Q6955016
Q18030271	Q291684
Q18030309	Q7104432
Q18030316	Q7117865
Q18030318	Q7117867
Q18030323	Q6592599
Q18030324	Q6591725
Q18030325	Q6593063
Q18030337	Q7118076
Q18030345	Q7166538
Q18030354	Q7118302
Q18030356	Q7118304
Q18030367	Q7118498
Q18030379	Q7118608
Q18030382	Q17157175
Q18030390	Q15997013
Q18030427	Q7263797
Q18030435	Q5323721
Q18030468	Q7119032
Q18030475	Q7119077
Q18030484	Q7119098
Q18030490	Q7248281
Q18030509	Q4046190
Q18041954	Q19598116
Q18041958	Q16252683
Q18041959	Q7389359
Q18041978	Q5009471
Q18041980	Q7670715
Q18041980	Q65229936
Q18041981	Q6953402
Q18041987	Q6459021
Q18042009	Q4653667
Q18042011	Q5323680
Q18042026	Q5972790
Q18042093	Q5010287
Q18042106	Q7118948
Q18042155	Q4835691
Q18042299	Q7118540
Q18042364	Q7948544
Q18042387	Q5014599
Q18042393	Q6327142
Q18042402	Q5011369
Q18042403	Q5014948
Q18042441	Q7118985
Q18042444	Q6955026
Q18042449	Q1521007
Q18042484	Q5007334
Q18042509	Q7390839
Q18042535	Q5514473
Q18042541	Q4836455
Q18042593	Q5420684
Q18042631	Q7392637
Q18042666	Q5007336
Q18042668	Q117708321
Q18042733	Q5424372
Q18042782	Q5008514
Q18042864	Q7876017
Q18042883	Q7277458
Q18042927	Q7389362
Q18042937	Q7119273
Q18042959	Q4650857
Q18042973	Q7907336
Q18042979	Q5514209
Q18042988	Q7391144
Q18043007	Q5009356
Q18043053	Q16801129
Q18043106	Q7389821
Q18043108	Q18347818
Q18043160	Q8063211
Q18043164	Q7118523
Q18043177	Q7395281
Q18044295	Q5205941
Q18044308	Q6459881
Q18057437	Q6720403
Q18045525	Q6953622
Q18045531	Q15996551
Q18045560	Q7118235
Q18045570	Q6716946
Q18045578	Q7670434
Q18045632	Q7277226
Q18045662	Q5010299
Q18045754	Q7275949
Q18045759	Q7670693
Q18045769	Q6954743
Q18045780	Q15637911
Q18045804	Q4835185
Q18045815	Q5010285
Q18045822	Q6717586
Q18045837	Q7119407
Q18045862	Q7118527
Q18045945	Q17113142
Q18045966	Q7389598
Q18046011	Q6714415
Q18046013	Q56274828
Q18046016	Q15996772
Q18046031	Q7670870
Q18046076	Q1521974
Q14913548	Q18025357
Q15996541	Q17709179
Q17695825	Q15996536
Q17709244	Q15996542
Q17709638	Q4651070
Q17709777	Q4651075
Q17709847	Q4651080
Q17710286	Q4651118
Q17815677	Q4653179
Q17816283	Q4651905
Q17816567	Q3599226
Q17816630	Q4032927
Q17824987	Q4751575
Q17825162	Q15996547
Q17826544	Q7390817
Q17828540	Q15996554
Q17828651	Q4653086
Q17828822	Q4653082
Q17830445	Q4653326
Q17830479	Q4653327
Q17830654	Q4059416
Q17831441	Q4059417
Q17831452	Q4653663
Q18032701	Q4836338
Q18032704	Q7512756
Q18032727	Q6716593
Q18032734	Q5970868
Q18032751	Q7669226
Q18032755	Q7389926
Q18032775	Q5514733
Q18032789	Q7863861
Q18032794	Q2449318
Q18032807	Q7391867
Q18032812	Q4655176
Q18032820	Q5427443
Q18032821	Q5427447
Q18032846	Q5629735
Q18032848	Q15996662
Q18032850	Q5629746
Q18032859	Q5629747
Q18032860	Q5629763
Q18032862	Q5629765
Q18032869	Q5629772
Q18032911	Q4835134
Q18032915	Q5012837
Q18032932	Q6953144
Q18032954	Q6332579
Q18032972	Q7389722
Q18033918	Q6458321
Q18033929	Q5205546
Q18033930	Q7274997
Q18033943	Q5514273
Q18033966	Q5514263
Q18033968	Q7669141
Q18033993	Q9016965
Q18033996	Q5013448
Q18033997	Q7671397
Q18034005	Q5514698
Q18034016	Q5323008
Q18034025	Q6458566
Q18034028	Q7120116
Q18034029	Q15409325
Q18034035	Q7275047
Q18034036	Q7553284
Q18034050	Q17149610
Q18034065	Q5514405
Q18034152	Q6715295
Q18034179	Q1532408
Q18034240	Q5635444
Q18034249	Q5635443
Q18034276	Q4653719
Q18034306	Q7390142
Q18034315	Q15947981
Q18034321	Q5011361
Q18034323	Q7119356
Q18034326	Q6330652
Q18034329	Q7390895
Q18034333	Q7277477
Q18034343	Q6458824
Q18034384	Q4835133
Q18034389	Q5514107
Q18034413	Q5007577
Q18034442	Q201466
Q18034450	Q5010256
Q18034459	Q650673
Q18034520	Q5973871
Q18034522	Q5425393
Q18034557	Q6715130
Q18034567	Q5973065
Q18034569	Q4420083
Q18034594	Q7121090
Q18034629	Q7866802
Q18034630	Q5514299
Q18034635	Q16252312
Q18034651	Q5629171
Q18034708	Q4653713
Q18034716	Q6715357
Q18034724	Q906772
Q18034725	Q5323301
Q18034740	Q6714187
Q18034743	Q7119460
Q18034854	Q7391163
Q18034857	Q7391788
Q18034864	Q7392819
Q18034871	Q5512703
Q18034883	Q7277205
Q18034921	Q7916458
Q18034928	Q7275991
Q18034929	Q5205879
Q18034933	Q7276089
Q18034935	Q5205646
Q18034956	Q7118765
Q18034962	Q5972433
Q18034986	Q4653185
Q18034991	Q4650063
Q18035020	Q4653895
Q18035028	Q6955560
Q18035065	Q4652157
Q18035068	Q5512702
Q18035079	Q4649940
Q18030905	Q415349
Q18030907	Q7136150
Q18030929	Q7121008
Q18030935	Q7121001
Q18030939	Q7121013
Q18030961	Q7121099
Q18030989	Q7275029
Q18030989	Q27961455
Q18030995	Q7275039
Q18031008	Q7275079
Q18031015	Q7275087
Q18031017	Q7275711
Q18031037	Q7275782
Q18031097	Q7276567
Q18031124	Q7276707
Q18031141	Q7277063
Q18031158	Q7277232
Q18031165	Q7277270
Q18031219	Q7314074
Q18031220	Q5394156
Q18031238	Q7277494
Q18031243	Q7277498
Q18031253	Q7277507
Q18031262	Q7277515
Q18031271	Q7277524
Q18031272	Q7277525
Q18031294	Q7277587
Q18031296	Q7277588
Q18031312	Q7277563
Q18031337	Q7316799
Q18031372	Q7388602
Q18031389	Q5012722
Q18031432	Q7389568
Q18031436	Q7389713
Q18031448	Q7389890
Q18031454	Q4654211
Q18031471	Q7390102
Q18031477	Q7390144
Q18031507	Q7390378
Q18031528	Q7390876
Q18031531	Q7390889
Q18031564	Q2641422
Q18031580	Q7390932
Q18031591	Q7391777
Q18031594	Q5630217
Q18031605	Q17081630
Q18044359	Q5629108
Q18044405	Q7277222
Q18044520	Q7389719
Q18044586	Q5512923
Q18044715	Q5014979
Q18044722	Q7390894
Q18044749	Q7120946
Q18044899	Q8063227
Q18045009	Q5323912
Q18045179	Q7389740
Q18045185	Q4652414
Q18045227	Q6458345
Q18045297	Q5324697
Q18045470	Q4962552
Q18058916	Q5628803
Q18048061	Q5513344
Q18048062	Q7389156
Q18048113	Q4650066
Q18048133	Q5424503
Q18048198	Q7865205
Q18048262	Q15996680
Q18048436	Q15997172
Q18048523	Q5013318
Q18048547	Q6720317
Q18048550	Q5010289
Q18048566	Q6720388
Q18048572	Q7276592
Q18048723	Q18379569
Q18048726	Q6717473
Q18048739	Q5008563
Q18048839	Q3817406
Q18048853	Q7391776
Q18048878	Q15997258
Q18048880	Q4836668
Q18048935	Q5206269
Q18048984	Q5322975
Q18049036	Q7119169
Q18049100	Q7072989
Q18049141	Q6327383
Q18049152	Q5424777
Q18033166	Q5635944
Q18033190	Q4713504
Q18033193	Q5323159
Q18033198	Q5323164
Q18033199	Q5323165
Q18033205	Q7906487
Q18033225	Q7388206
Q18033226	Q5205684
Q18033231	Q4834398
Q18033329	Q7274996
Q18033340	Q6952333
Q18033378	Q5426993
Q18033385	Q2805238
Q18033446	Q5205936
Q18033465	Q7395264
Q18033475	Q5629170
Q18033492	Q18391811
Q18033506	Q15996788
Q18033510	Q5323151
Q18033520	Q4653188
Q18033538	Q5629460
Q18033617	Q7277582
Q18033705	Q5009955
Q18033780	Q7392437
Q18033783	Q5205866
Q18033793	Q7390915
Q18033803	Q5012695
Q18033815	Q5010023
Q18033821	Q5205692
Q18033852	Q7120424
Q18033855	Q4651908
Q18033859	Q7275049
Q18033860	Q7277656
Q18033861	Q4653711
Q18033886	Q7389985
Q18033902	Q5204799
Q18033906	Q15997153
Q18047158	Q6459865
Q18047160	Q7275022
Q18047199	Q7275837
Q18047200	Q6955579
Q18047234	Q5009855
Q18047299	Q7275021
Q18047334	Q5629169
Q18047354	Q5008264
Q18047376	Q7390760
Q18047446	Q7390723
Q18047464	Q7866810
Q18036028	Q6327745
Q18036107	Q7671388
Q18036125	Q6337041
Q18036134	Q5003197
Q18036205	Q6460503
Q18036250	Q6714384
Q18036447	Q7120435
Q18036453	Q6332581
Q18036453	Q109314261
Q18036454	Q6332603
Q18036463	Q5009808
Q18036467	Q5514244
Q18036471	Q7670668
Q18036483	Q7863583
Q18036498	Q4201947
Q18036499	Q5012686
Q18036500	Q5971592
Q18036502	Q15996821
Q18036511	Q5013438
Q18036515	Q5635985
Q18036527	Q7274998
Q18036538	Q6955478
Q18036562	Q8063099
Q18036564	Q7948539
Q18036565	Q4650330
Q18036594	Q6330670
Q18036609	Q7390159
Q18036610	Q5205516
Q18036635	Q4650680
Q18036649	Q5204189
Q18036666	Q6459923
Q18036681	Q7670869
Q18036701	Q5324062
Q18036704	Q7395140
Q18036706	Q6720333
Q18036712	Q5324706
Q18036949	Q5012687
Q18036957	Q6712065
Q18036971	Q7118245
Q18037016	Q4653722
Q18037019	Q18388204
Q18037023	Q6055387
Q18037023	Q7119598
Q18037055	Q5012724
Q18037069	Q4652995
Q18037084	Q7388831
Q18037087	Q5205704
Q18037093	Q15997252
Q18037098	Q5012672
Q18037109	Q5287190
Q18037121	Q5426763
Q18037171	Q5514474
Q18037175	Q4653206
Q18037179	Q7669345
Q18037182	Q5628957
Q18037187	Q7389931
Q18037196	Q15996673
Q18037197	Q21152031
Q18037200	Q5009357
Q18037208	Q1311218
Q18037229	Q7389277
Q18037231	Q15996816
Q18037256	Q7389570
Q18037257	Q6714413
Q18037281	Q5011367
Q18037285	Q8063193
Q18047514	Q5008446
Q18047530	Q15997101
