primaryID,secondaryID
Q423417,Q6447709
Q423417,Q10301491
Q423417,Q117802137
Q423423,Q12456215
Q423423,Q16121199
Q423524,Q11587675
Q423556,Q12419319
Q423581,Q12439651
Q423581,Q25652157
Q423586,Q65168026
Q423673,Q12412891
Q423721,Q106019087
Q423741,Q15709252
Q423804,Q86007032
Q423804,Q118733217
Q423809,Q16542410
Q423829,Q12420619
Q423855,Q86009806
Q423869,Q5465511
Q2352958,Q18362780
Q2358640,Q12430221
Q2362603,Q4726665
Q2364532,Q12458799
Q2645434,Q11697239
Q2647468,Q18211790
Q2651784,Q54408954
Q2660286,Q15627929
Q2662662,Q117199935
Q2672058,Q28966432
Q2672058,Q31190347
Q2675854,Q102482203
Q2676918,Q20966899
Q2677285,Q15632889
Q2683107,Q15726038
Q2683107,Q18211499
Q2697579,Q72509503
Q2823200,Q4161967
Q2823208,Q12412640
Q2823210,Q18472679
Q2823210,Q57824311
Q2365760,Q31073937
Q2365803,Q5850052
Q2968854,Q3209002
Q2972695,Q5120178
Q2973016,Q106039246
Q2974473,Q5770505
Q2981150,Q27121256
Q2983186,Q21127072
Q2988108,Q12412227
Q2991856,Q117910590
Q2993328,Q5727286
Q3008049,Q72469247
Q3008606,Q27106290
Q3008637,Q4537296
Q3008903,Q27225507
Q3011604,Q5207547
Q3012266,Q20983493
Q3023727,Q15645466
Q3024532,Q12715732
Q4596916,Q18213494
Q2575439,Q10402859
Q2575439,Q15633873
Q2575439,Q59543570
Q2577578,Q9756627
Q2577578,Q19903912
Q2592220,Q4413568
Q2592220,Q15634163
Q3374899,Q27260785
Q2409972,Q21099105
Q2410205,Q88863858
Q2412605,Q86010958
Q2416556,Q20965388
Q2421278,Q65168296
Q2421303,Q95731353
Q2423101,Q65224229
Q2436330,Q15730323
Q2436776,Q4202675
Q2436787,Q4096899
Q2436787,Q15634187
Q2436884,Q6467851
Q2452431,Q3538729
Q2452431,Q7840266
Q2452578,Q2964158
Q2452855,Q61128092
Q2453085,Q17152466
Q2454085,Q7843937
Q2454591,Q15659969
Q2458673,Q117833669
Q2459042,Q119392546
Q4646882,Q82244469
Q4650666,Q65167975
Q3790542,Q3976826
Q3791889,Q12420864
Q3791962,Q6839404
Q3792004,Q20817272
Q3792004,Q65167686
Q3792005,Q4161308
Q3792005,Q11428647
Q3792047,Q12438748
Q3797865,Q15634011
Q3798358,Q6026538
Q3798358,Q65163044
Q3809537,Q15628156
Q3809537,Q27159021
Q3998748,Q27252230
Q4000097,Q5651236
Q4024467,Q4505758
Q4024647,Q65168435
Q4024685,Q8073804
Q4030650,Q12412874
Q4043402,Q65167184
Q4052559,Q52354863
Q4057596,Q15633947
Q4058459,Q23696496
Q3824464,Q20966389
Q3825119,Q20964114
Q3825119,Q27894269
Q4300384,Q15726044
Q4301860,Q12802672
Q4301860,Q26836232
Q4312826,Q28131944
Q4320074,Q65165006
Q4321577,Q15730222
Q4321582,Q31306399
Q4321598,Q18361364
Q4637194,Q72501279
Q4639580,Q9553399
Q4644273,Q65167224
Q1216264,Q11790515
Q1224329,Q3027633
Q1224329,Q27265707
Q1224329,Q96630805
Q1225162,Q28455632
Q1377105,Q15628208
Q1387655,Q3786770
Q1387655,Q17377206
Q1392795,Q65162450
Q1398857,Q4498187
Q1401147,Q75067599
Q1404816,Q12820999
Q1408602,Q4493239
Q1427452,Q16999997
Q1434425,Q72477659
Q1435627,Q27258241
Q1452045,Q111296653
Q1473876,Q24834032
Q1484569,Q31889577
Q1484569,Q111827337
Q1490162,Q30943560
Q1490905,Q86004616
Q1493560,Q15725612
Q1532444,Q25110143
Q1534533,Q4445844
Q1523448,Q4493195
Q2043636,Q15718759
Q2044087,Q27145333
Q2044524,Q5140871
Q2044524,Q116787030
Q2047876,Q25568684
Q2047953,Q4332845
Q2048340,Q18212194
Q2050891,Q56291856
Q2055825,Q86005998
Q2058866,Q44195910
Q2059921,Q20983397
Q2059921,Q27096831
Q2069306,Q18819978
Q2070778,Q115146976
Q2408891,Q4321593
Q3976577,Q7632709
Q3983056,Q15629417
Q3983461,Q7699875
Q4064289,Q113411439
Q4069610,Q9160074
Q4069947,Q15725704
Q4069954,Q55524381
Q4069960,Q56298554
Q4072449,Q21099345
Q4073289,Q10878626
Q4073289,Q11644411
Q4073294,Q11644407
Q4073298,Q72514929
Q4073298,Q108564220
Q4073305,Q9138794
Q4073317,Q81995710
Q4087265,Q82897846
Q4093696,Q12429947
Q4096865,Q4119814
Q4096870,Q19904158
Q419820,Q13023769
Q419824,Q3742485
Q419832,Q111476171
Q419841,Q72499469
Q419846,Q12448412
Q419861,Q2926016
Q419873,Q18212005
Q419873,Q72494132
Q419900,Q15657554
Q419904,Q12438745
Q419919,Q12424968
Q419953,Q20817135
Q420039,Q72496535
Q420070,Q12458802
Q420074,Q25521459
Q420077,Q65164753
Q420077,Q117470284
Q420123,Q7272328
Q420360,Q3742490
Q420360,Q119941176
Q420383,Q4706775
Q420473,Q25600825
Q420489,Q12429948
Q420491,Q12599825
Q420542,Q11091677
Q420542,Q117349976
Q420622,Q12430637
Q420630,Q12430359
Q420634,Q12433139
Q420675,Q12429944
Q420704,Q12420755
Q420768,Q15667263
Q420894,Q11906103
Q420899,Q65167311
Q420941,Q12448411
Q420955,Q12452844
Q420963,Q31379092
Q420989,Q11690030
Q420989,Q12439387
Q422884,Q2467679
Q3985310,Q15627917
Q420146,Q12451412
Q420146,Q18361558
Q420146,Q18376130
Q420164,Q113467983
Q420172,Q12819655
Q4202668,Q82006010
Q4214595,Q9696508
Q4214595,Q18967227
Q4291507,Q15632830
Q4291622,Q6553953
Q4291622,Q76085414
Q5891790,Q12460949
Q5891790,Q107043005
Q5896882,Q20817273
Q5931256,Q15628210
Q5931666,Q16639984
Q1103434,Q27272058
Q1104470,Q16688913
Q1107644,Q109045214
Q1107746,Q10395587
Q1109018,Q65164365
Q1117877,Q47442712
Q1146906,Q5197448
Q1147014,Q4389563
Q1147038,Q55120417
Q1147519,Q5198715
Q1154631,Q18361275
Q1154631,Q18376101
Q1158234,Q15633915
Q1164067,Q65162760
Q1175198,Q39045845
Q1176265,Q109435338
Q1176294,Q65167818
Q1176343,Q4639630
Q1182795,Q4484981
Q1187179,Q86006669
Q1191741,Q2453389
Q1207807,Q65224305
Q4161662,Q12876244
Q4161968,Q102369671
Q4161980,Q12122931
Q4162039,Q5807720
Q4162124,Q25386465
Q4162428,Q72480789
Q4162554,Q72465918
Q4835624,Q27456519
Q4835750,Q27272196
Q4836304,Q65167278
Q4853482,Q86004685
Q4853500,Q65167284
Q4858279,Q25537182
Q423912,Q1889061
Q423912,Q13164166
Q423922,Q15656862
Q423995,Q12450707
Q424104,Q12804429
Q424145,Q21099180
Q424156,Q12911597
Q424161,Q12009030
Q424161,Q117834963
Q424167,Q111280637
Q424250,Q12958268
Q424257,Q12447982
Q424312,Q17173845
Q424312,Q118372483
Q424314,Q15628008
Q424319,Q22935054
Q424378,Q6799958
Q424486,Q12414040
Q424486,Q18211419
Q424495,Q49088304
Q424521,Q42807562
Q424528,Q3163076
Q424528,Q13081736
Q424528,Q27162398
Q424528,Q27294235
Q424581,Q12827205
Q424595,Q12652013
Q424676,Q3611848
Q424790,Q12458524
Q424803,Q12433116
Q424825,Q5404447
Q424840,Q20966920
Q424860,Q63395658
Q424889,Q11309642
Q424915,Q4214598
Q424939,Q3027710
Q424965,Q19750995
Q424993,Q15726095
Q425001,Q12460775
Q425018,Q11751632
Q425039,Q12443151
Q425039,Q17996611
Q2371053,Q60518524
Q2372095,Q3032705
Q2377230,Q12414428
Q2377230,Q65329852
Q2377382,Q84962960
Q2378257,Q27155595
Q2387553,Q86011943
Q2387553,Q111467619
Q2393323,Q6003488
Q2393470,Q4596862
Q2394106,Q16117888
Q2394106,Q17991738
Q2398786,Q5740148
Q2402883,Q27255197
Q2404890,Q20156238
Q2406741,Q2832213
Q2469703,Q111235480
Q2478067,Q27108502
Q2493124,Q12459098
Q2497958,Q28455485
Q2506962,Q65167823
Q2519096,Q26990377
Q2519096,Q72510703
Q2521416,Q2813816
Q2527228,Q16978859
Q2535800,Q18361269
Q2557463,Q18169416
Q2557463,Q18211857
Q2563907,Q20965419
Q2566421,Q12442544
Q2106898,Q107300289
Q2107840,Q28456599
Q2107860,Q4475657
Q2108794,Q5276302
Q2119951,Q28456540
Q2130328,Q2596619
Q2134581,Q12828625
Q2148325,Q20966420
Q2156566,Q12458793
Q2161003,Q56325864
Q2567690,Q110270708
Q2567814,Q15526697
Q4634086,Q112300351
Q2167420,Q27159443
Q2601498,Q15628022
Q3375145,Q30328698
Q3376217,Q11237065
Q3376221,Q11750365
Q3396137,Q27155904
Q3410491,Q3704430
Q3411917,Q10348652
Q4637150,Q22911488
Q1207808,Q2089342
Q1209336,Q5805503
Q1209387,Q2310779
Q1209387,Q31310563
Q4291746,Q85984038
Q1210367,Q9058682
Q1210373,Q2071726
Q2070778,Q115956185
Q2070998,Q72516185
Q2075398,Q12081898
Q2079440,Q5772849
Q2079998,Q18367898
Q2088171,Q6823544
Q2088801,Q7187569
Q2089283,Q28811451
Q2091170,Q65126321
Q3827575,Q27116411
Q3829321,Q7670933
Q3832015,Q6543525
Q3836403,Q86009002
Q3849795,Q27260637
Q3858659,Q13027780
Q3869305,Q27158314
Q4651728,Q27254481
Q4652233,Q32827503
Q4652482,Q60785053
Q4652483,Q83366825
Q4654595,Q27074580
Q4672093,Q15709142
Q6647942,Q43126089
Q6647948,Q11129400
Q6647955,Q18211642
Q6647963,Q6053298
Q6666648,Q65167779
Q6669652,Q65163145
Q420207,Q72515106
Q420212,Q12421705
Q420296,Q56353716
Q420296,Q113454085
Q420300,Q12421306
Q420305,Q30937565
Q420305,Q118380360
Q420320,Q6152781
Q420338,Q12450391
Q421035,Q12412895
Q421035,Q65224192
Q421041,Q12786534
Q421041,Q25553205
Q421052,Q86007149
Q421071,Q15678782
Q421072,Q31075943
Q421083,Q12459182
Q421085,Q12457513
Q421095,Q2175679
Q421095,Q12697755
Q421095,Q16114225
Q421106,Q12451413
Q421123,Q15643979
Q421123,Q21086687
Q421371,Q3707745
Q421371,Q12211433
Q421371,Q25492734
Q421387,Q27237089
Q421396,Q12414752
Q421396,Q18362894
Q421405,Q12452077
Q421405,Q13167268
Q421416,Q12424268
Q421420,Q6129489
Q421440,Q3640196
Q421440,Q12452073
Q421443,Q12435675
Q421448,Q12442542
Q421457,Q49088026
Q421465,Q12442535
Q421470,Q13167818
Q421475,Q9652592
Q421490,Q2270182
Q421504,Q12455634
Q421515,Q12452072
Q421519,Q16633995
Q421563,Q12393472
Q421576,Q72482241
Q421582,Q117715847
Q421637,Q114654876
Q421673,Q27255948
Q421682,Q15633807
Q421693,Q2573416
Q421693,Q11343733
Q421695,Q97186676
Q421761,Q12417163
Q421761,Q97242057
Q421781,Q12419182
Q421809,Q31353624
Q421857,Q25600830
Q6680290,Q65167782
Q6683498,Q65163150
Q6683498,Q111426879
Q421120,Q12450392
Q421128,Q12459096
Q421129,Q15668934
Q421129,Q25384180
Q421133,Q11795772
Q3546869,Q27286276
Q3556224,Q27253354
Q3563148,Q65164417
Q3564216,Q10389804
Q3575609,Q7706362
Q3591961,Q99392922
Q3592452,Q16123028
Q3596743,Q63395782
Q3596751,Q15632762
Q3596764,Q21546946
Q3597981,Q63395640
Q3597992,Q25110716
Q3598003,Q27260534
Q3598016,Q27251768
Q3599043,Q10860161
Q3599058,Q111105001
Q3601001,Q5130402
Q4644289,Q65167227
Q6553356,Q86009868
Q1541465,Q4202643
Q1542821,Q12537910
Q1547180,Q24834037
Q1562648,Q20968577
Q1569711,Q9361653
Q1607905,Q12438730
Q1607905,Q15643228
Q1607905,Q16634330
Q1616660,Q27279857
Q1637944,Q25053144
Q1644947,Q18653692
Q1645622,Q65162694
Q1646591,Q20670664
Q1649219,Q76001961
Q1653730,Q6087786
Q1656546,Q18388555
Q1670500,Q7843932
Q1670500,Q12059665
Q1671962,Q15628075
Q1674310,Q4073292
Q2806920,Q83077320
Q2813791,Q72464860
Q2813813,Q11186400
Q2813826,Q27279613
Q2814377,Q57835013
Q2815334,Q17174214
Q2817100,Q72440323
Q2817106,Q27146658
Q6557635,Q65167772
Q2099802,Q19616225
Q2817111,Q90539716
Q2964094,Q25389774
Q2964117,Q27290050
Q2964135,Q4498267
Q4134945,Q19903285
Q4134952,Q72515320
Q4134960,Q82908386
Q4138012,Q65167631
Q4138043,Q11549070
Q4138050,Q6768170
Q4138050,Q97435741
Q4138164,Q9385019
Q4138180,Q27258623
Q4155846,Q25530775
Q4161107,Q28502400
Q4161303,Q10888847
Q4161323,Q108688190
Q2964147,Q4498190
Q4637038,Q27274250
Q4637097,Q65162334
Q4637107,Q82858172
Q4637110,Q65167200
Q6695342,Q72487757
Q6704977,Q86009080
Q4637132,Q65167207
Q4830631,Q113167477
Q4832014,Q65227649
Q4832015,Q109435347
Q4832127,Q86004637
Q4832566,Q13023767
Q4834704,Q65167270
Q6558704,Q111446640
Q6578729,Q27257927
Q6581446,Q18991317
Q6581458,Q86010939
Q6584200,Q76391050
Q6589976,Q27283356
Q6590380,Q65168320
Q6592038,Q65168174
Q6592047,Q65168370
Q6592650,Q27087765
Q6607156,Q110077206
Q5323043,Q27077160
Q5323268,Q65167532
Q5331317,Q82474743
Q5347186,Q86006883
Q5367460,Q86006943
Q5368875,Q65162806
Q5368875,Q72470681
Q5373824,Q26959593
Q5375185,Q65167546
Q15409377,Q65167855
Q15409385,Q27284076
Q15409421,Q110439555
Q15409425,Q4202979
Q2601503,Q15628021
Q2613543,Q12433126
Q2614009,Q27252333
Q2615130,Q3640446
Q2618250,Q19694167
Q2618250,Q20963828
Q2619971,Q12568242
Q2619971,Q20817279
Q2622702,Q2823287
Q2622702,Q4291663
Q2622702,Q11751634
Q2622702,Q12447499
Q2623398,Q65163355
Q2627616,Q12421308
Q2627730,Q15657525
Q2627834,Q3732779
Q2627834,Q12458796
Q2628977,Q12460230
Q2630492,Q11290207
Q2634282,Q12051350
Q2636110,Q15709227
Q4673274,Q4726905
Q4673277,Q25389782
Q4673302,Q5656545
Q4673310,Q5656547
Q4674073,Q5506958
Q4674073,Q12417169
Q4674073,Q98140015
Q4675673,Q12442549
Q4675673,Q25568800
Q4676582,Q12416800
Q4676694,Q4274025
Q4682934,Q12819847
Q4682936,Q15633825
Q4688818,Q113347306
Q4689286,Q109358789
Q4689286,Q113364158
Q4692957,Q14924046
Q4165880,Q86006755
Q4177438,Q27225122
Q4178706,Q15730251
Q4179087,Q15730250
Q4197874,Q5654871
Q4202633,Q11346004
Q4202644,Q102391103
Q4202648,Q19787012
Q4202650,Q5578949
Q4202659,Q21084059
Q4321618,Q15495269
Q4332791,Q56277977
Q4332797,Q56277969
Q4332804,Q28454387
Q4332831,Q12043384
Q4332831,Q56319731
Q4332854,Q27281425
Q425097,Q12417174
Q425119,Q12442514
Q425127,Q12419179
Q425139,Q14850326
Q425169,Q21001821
Q425176,Q4457910
Q425180,Q25422359
Q425190,Q15632982
Q425211,Q15644417
Q425220,Q12430224
Q425222,Q12457509
Q425223,Q56353270
Q425229,Q17332854
Q425236,Q12420751
Q425243,Q12450388
Q425243,Q17633316
Q425243,Q110780945
Q425252,Q13169058
Q425263,Q12451570
Q425274,Q12435679
Q425295,Q56411475
Q425296,Q3909990
Q425296,Q65168084
Q425335,Q15679957
Q425340,Q15650448
Q425350,Q12452069
Q425350,Q27294242
Q425362,Q18359615
Q425370,Q4321596
Q425386,Q86006811
Q425393,Q5704401
Q425456,Q25535905
Q425555,Q28091449
Q425729,Q117536620
Q425777,Q4456637
Q425777,Q20965131
Q425928,Q12719933
Q504119,Q12416866
Q511638,Q12883353
Q513937,Q65162342
Q518027,Q86007283
Q523771,Q65162529
Q528995,Q12433098
Q1225737,Q6628472
Q1225752,Q11309645
Q3462573,Q4138041
Q4395668,Q10374763
Q4395668,Q25351927
Q4407886,Q6085359
Q4413546,Q18461273
Q4413546,Q27237246
Q4445783,Q15730221
Q4445790,Q18657650
Q4445801,Q50557412
Q4445805,Q9336201
Q4445810,Q21050960
Q4445820,Q15634252
Q4445828,Q27291017
Q5308615,Q11291838
Q5315925,Q117328288
Q5321370,Q27077141
Q1226509,Q12101142
Q1227136,Q4162483
Q1227207,Q65163457
Q1227317,Q65224245
Q1235195,Q15842979
Q1236526,Q86011224
Q1240692,Q65163535
Q1248985,Q27271760
Q1259458,Q26483918
Q1268941,Q86009016
Q1269328,Q15628239
Q1270302,Q15634122
Q1281020,Q5380535
Q1285205,Q7169512
Q1291820,Q55664459
Q1306078,Q4096862
Q1311146,Q4162394
Q1311179,Q3748964
Q1312775,Q3467558
Q1313313,Q4457902
Q1313313,Q7784659
Q1313546,Q4498185
Q1316937,Q3886808
Q1316937,Q4332813
Q1319162,Q4332795
Q1321290,Q4733436
Q1324057,Q65168337
Q1329492,Q1948734
Q1329492,Q16493763
Q1341604,Q4162585
Q1341604,Q18236405
Q1341604,Q27110376
Q1344375,Q15694251
Q2570844,Q72479903
Q2823247,Q27104278
Q2823255,Q23637352
Q2823258,Q52078726
Q2823258,Q60972291
Q2823266,Q27256092
Q2171595,Q3154059
Q2171595,Q16522579
Q2171601,Q16522580
Q2171605,Q4445875
Q2171654,Q4321591
Q2171654,Q12450393
Q2177832,Q4493235
Q2177832,Q21099599
Q2823280,Q72492484
Q2823284,Q3604535
Q4096893,Q15730273
Q4096896,Q2436773
Q4096900,Q15633936
Q4096901,Q15632873
Q4100204,Q65167317
Q4115321,Q12448469
Q4115959,Q55700964
Q4116162,Q86004412
Q4117109,Q81986620
Q4119668,Q4445882
Q4119775,Q4445880
Q4119810,Q16635960
Q4119810,Q65060199
Q4119838,Q86005502
Q4119947,Q15650715
Q4119955,Q16717987
Q4120057,Q12442961
Q4133092,Q4133093
Q4134910,Q15634111
Q4498214,Q39087413
Q4498222,Q85789209
Q4498238,Q12455635
Q4498243,Q72504539
Q4498247,Q11129383
Q4499058,Q9332907
Q4505494,Q11306908
Q4505494,Q17318507
Q4505495,Q15632883
Q4505497,Q82908972
Q4506468,Q16744214
Q7227206,Q21097964
Q7227611,Q21099248
Q7233326,Q72501808
Q7234706,Q15628408
Q7238392,Q15633288
Q7239696,Q86011245
Q7240593,Q20817243
Q7242858,Q21082812
Q7246894,Q65168087
Q7248362,Q65168089
Q5204403,Q65164325
Q5205613,Q97308825
Q5205896,Q27284194
Q5205903,Q82297701
Q5205953,Q18142061
Q5206094,Q65167441
Q5210285,Q86006422
Q5222113,Q119801930
Q5230000,Q209321
Q5256385,Q65167454
Q5259281,Q76296770
Q7250097,Q86011263
Q7395228,Q65168184
Q7398833,Q22075885
Q7418157,Q104994754
Q5261287,Q65162764
Q4134938,Q10372926
Q4712900,Q113417985
Q4713192,Q113449342
Q4721853,Q65167232
Q4725854,Q5028823
Q4725854,Q18817118
Q4725854,Q109431192
Q4726914,Q113468382
Q4727167,Q10395573
Q5404754,Q65162844
Q5404861,Q20817282
Q5404861,Q86007118
Q5419119,Q27251123
Q5419343,Q86007154
Q5423586,Q27251287
Q5424151,Q27271571
Q5425448,Q65167578
Q5429279,Q109431200
Q5436810,Q65167581
Q5439707,Q65167585
Q5443204,Q61990545
Q3604550,Q10932900
Q3604561,Q20980611
Q3604567,Q20732108
Q3608257,Q15410854
Q3611058,Q48782074
Q3612806,Q4733818
Q3612806,Q65162420
Q3614672,Q4748446
Q3617460,Q11372708
Q3617460,Q12043381
Q3618715,Q4134920
Q3621274,Q4067588
Q3633651,Q4853468
Q3638304,Q113114764
Q3639883,Q15643858
Q3644426,Q911713
Q3649449,Q5016447
Q3655009,Q2935819
Q3655338,Q112939028
Q3655600,Q20817285
Q3662569,Q20817265
Q3665683,Q113481583
Q3676516,Q27117274
Q3678337,Q27132361
Q3680360,Q5130405
Q3680895,Q86005992
Q3680923,Q4382281
Q4332877,Q48938138
Q546957,Q48938156
Q548286,Q2098236
Q550052,Q72482689
Q560542,Q5175242
Q570183,Q5392982
Q572796,Q65167805
Q576684,Q86010961
Q577377,Q119076967
Q578446,Q2335073
Q578646,Q3604501
Q578646,Q19702873
Q579645,Q76306543
Q584079,Q4726618
Q594365,Q86005748
Q596708,Q27077851
Q596946,Q27159377
Q599160,Q13023768
Q613394,Q12430376
Q617686,Q76100329
Q631202,Q13024064
Q637247,Q3748303
Q637247,Q11922614
Q637247,Q12439640
Q637247,Q119506512
Q654825,Q12803622
Q656259,Q3742464
Q656259,Q66360520
Q674703,Q10384783
Q674703,Q25494294
Q677933,Q3143701
Q2710669,Q4393246
Q2710669,Q15652323
Q2723010,Q3708909
Q2723010,Q30896374
Q2732651,Q11715082
Q2734627,Q15647796
Q2735403,Q12430370
Q2736873,Q113467998
Q2736873,Q115922465
Q2738870,Q12412224
Q2739953,Q12417172
Q2741084,Q18457107
Q2746995,Q55705276
Q2749498,Q5018834
Q2749498,Q30949845
Q2779034,Q98381089
Q2786152,Q20966472
Q2787491,Q48815651
Q2787672,Q3990174
Q2787672,Q97520903
Q2788153,Q23823963
Q2798569,Q19787637
Q2803610,Q20968535
Q2806548,Q8485998
Q2806548,Q65130758
Q2806579,Q81984219
Q2823293,Q31887910
Q2823310,Q11751617
Q2823311,Q18285180
Q2823316,Q65228811
Q2823319,Q27104992
Q2823319,Q110440811
Q2823822,Q27156882
Q2825338,Q8189745
Q2825338,Q10286982
Q3289067,Q12458452
Q3291707,Q12412651
Q3292273,Q117234959
Q3292273,Q118852554
Q3294630,Q20431220
Q3294630,Q118152911
Q3298985,Q31374791
Q4779233,Q72443559
Q4779975,Q104251347
Q4781812,Q109300764
Q4781812,Q113381811
Q4789150,Q65167268
Q4789167,Q86004491
Q4789167,Q113393154
Q4789578,Q5703733
Q4789578,Q27290431
Q5322470,Q55662657
Q4493221,Q21099597
Q4493223,Q2098603
Q4493223,Q21099598
Q4498200,Q106921287
Q4498205,Q9189946
Q4498205,Q104812803
Q6064819,Q86008366
Q6072218,Q11549073
Q6072219,Q15628120
Q6072926,Q1875844
Q6085673,Q27258933
Q6085797,Q27115424
Q6086595,Q65225072
Q6086595,Q86008403
Q6095693,Q113952553
Q6095693,Q114694749
Q6108484,Q65167728
Q7784705,Q43858984
Q7784705,Q65168304
Q7784714,Q72508944
Q7799637,Q86012062
Q7800109,Q65168310
Q7900382,Q9367029
Q8063121,Q65168426
Q8066414,Q65168430
Q8067153,Q27283215
Q8071932,Q72516834
Q8074586,Q27166515
Q8214251,Q18481515
Q8214251,Q109311844
Q8329767,Q27283459
Q8487586,Q27257873
Q9003473,Q27251864
Q9048300,Q72502673
Q9087778,Q26985330
Q9127828,Q72452160
Q9137074,Q13420258
Q7841414,Q86012282
Q7841496,Q65168329
Q7841508,Q56324815
Q7843228,Q76286004
Q7843282,Q21045152
Q7843285,Q22807571
Q7843285,Q100900484
Q7843939,Q56232384
Q16154823,Q27231526
Q16154831,Q27236750
Q16154838,Q27265925
Q16154986,Q16633655
Q16295007,Q21099032
Q16295007,Q25515271
Q16322539,Q27279236
Q16322551,Q1032542
Q16322551,Q12876239
Q16322576,Q20054521
Q16322582,Q81991747
Q16512783,Q19285891
Q16527585,Q27294873
Q16527588,Q27286586
Q16527592,Q27256861
Q16532724,Q28035873
Q16534298,Q72271644
Q15725553,Q27254643
Q15725555,Q27261437
Q15725556,Q27281583
Q15725557,Q27277156
Q15725557,Q28419006
Q15726008,Q16857500
Q15726013,Q72444827
Q15726024,Q110112833
Q15726028,Q18692311
Q15726036,Q18211661
Q15726037,Q4161313
Q15726051,Q15728239
Q15726051,Q20963670
Q15726051,Q24886674
Q15726083,Q27148851
Q15726086,Q65224575
Q15726087,Q27253848
Q15726088,Q27265981
Q15726093,Q27465352
Q15726107,Q24716558
Q15726107,Q65224567
Q15726124,Q72476407
Q15726156,Q82815705
Q15726162,Q82123400
Q15628023,Q15632778
Q1689157,Q15709263
Q1694462,Q11333375
Q1694462,Q15634247
Q1720750,Q65168314
Q1722024,Q7048520
Q1729503,Q21099535
Q1740621,Q76100214
Q1747559,Q65168041
Q1747559,Q99709373
Q1747559,Q117846753
Q1747583,Q11345996
Q1761300,Q16634194
Q1761300,Q72444865
Q1766207,Q27271008
Q1771654,Q17625664
Q1786341,Q7447914
Q1796798,Q24834041
Q1805589,Q4493209
Q1805589,Q17125788
Q1805592,Q4202657
Q1811789,Q12448468
Q1812479,Q27231541
Q3069714,Q97246426
Q3069733,Q27270217
Q3073725,Q15726079
Q3074510,Q4493193
Q3074512,Q61084666
Q3077133,Q55654768
Q3077133,Q86011970
Q3077504,Q65224565
Q3077510,Q15726006
Q3109058,Q3985281
Q3109285,Q72461382
Q3114549,Q116776376
Q3116769,Q17333555
Q3120938,Q4746451
Q3135017,Q36427329
Q3135018,Q97277172
Q3154058,Q106689304
Q1814764,Q3333715
Q4860707,Q108771765
Q4860707,Q112331510
Q4860707,Q118793234
Q4875166,Q113288204
Q4881990,Q113106552
Q4884574,Q86004826
Q4890760,Q110110028
Q4890775,Q86004839
Q4890825,Q48937947
Q4890915,Q72443268
Q4890934,Q12200342
Q4896103,Q27113821
Q4897319,Q5727283
Q4897346,Q5727298
Q4897378,Q86004867
Q4898219,Q112915362
Q5266508,Q72462434
Q5268340,Q65167463
Q5275245,Q65167474
Q5275254,Q65162777
Q5275451,Q39045468
Q5275453,Q22075832
Q5276428,Q86006719
Q5577596,Q86011440
Q5578972,Q18209727
Q5578972,Q65172369
Q5613302,Q86007660
Q5613557,Q65167644
Q5613575,Q65167648
Q5613775,Q65167651
Q7376102,Q12450390
Q7383310,Q25380946
Q7383611,Q117442309
Q7383611,Q120015804
Q7387071,Q76009897
Q7388203,Q27295918
Q7388906,Q10366343
Q7388910,Q10296291
Q7388910,Q72507082
Q7388912,Q27088724
Q7389138,Q86011538
Q7389144,Q27891851
Q7390266,Q27216063
Q7390716,Q27236351
Q7390716,Q65168180
Q15409429,Q65167707
Q15410169,Q65168415
Q15410171,Q76100220
Q15410174,Q65168364
Q15410178,Q18192565
Q15410178,Q65163786
Q15410190,Q65168156
Q15410192,Q27254021
Q3305217,Q76010210
Q3305849,Q18363699
Q3314420,Q12412229
Q3314420,Q31384907
Q3332749,Q27279758
Q3333247,Q27292378
Q3333299,Q26841268
Q5631166,Q27271635
Q5635477,Q16046088
Q5642889,Q27236771
Q5649582,Q20054537
Q7671096,Q27089013
Q7679533,Q4450419
Q7679593,Q72509390
Q7683321,Q65168275
Q7671083,Q65168262
Q7671084,Q65168266
Q7692225,Q27256995
Q7706290,Q116180239
Q7763011,Q25473820
Q7784685,Q24629723
Q9363588,Q86012535
Q9384851,Q27095891
Q9384851,Q27268663
Q9545624,Q27893940
Q9549728,Q56289894
Q9549728,Q106902667
Q9552908,Q27073760
Q9562904,Q18211781
Q9654885,Q82091685
Q9696360,Q63409590
Q10295348,Q30588015
Q4492115,Q48937632
Q4492118,Q28410816
Q4492140,Q11122610
Q4492149,Q15634115
Q4493189,Q7188206
Q4493189,Q16557782
Q4493196,Q7853057
Q4493197,Q16882791
Q7812962,Q65169587
Q7825530,Q86012256
Q7827782,Q63408886
Q7827782,Q72469364
Q7838098,Q119145552
Q7840448,Q16707465
Q7840692,Q22668743
Q4337162,Q15730220
Q4348232,Q12203883
Q4348637,Q63186868
Q4348637,Q82234872
Q4348643,Q105086102
Q4348652,Q6071434
Q4348652,Q19832103
Q4352416,Q5649569
Q4363460,Q5018854
Q4363460,Q18967208
Q4363462,Q21051351
Q4376623,Q15632687
Q4376623,Q86011243
Q4381806,Q72515638
Q7250251,Q65163540
Q7250421,Q86011266
Q7250469,Q30896347
Q7250469,Q65168097
Q7250470,Q2099654
Q7250480,Q65163545
Q7692228,Q22075853
Q7692231,Q22075863
Q7692792,Q27277828
Q7692792,Q72509508
Q7697684,Q65245765
